pk	pn	lat	lon	link
C1973	Larymna: Kastro	38.566187	23.288702	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1973
C1974	Koromilia: Cemetery	39.038151	22.269228	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1974
C1975	Phiki/Fiki	39.516443	21.655792	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1975
C1976	Thebes: Kadmeia	38.320793	23.31775	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1976
C1977	Thebes: Kadmeia 2	38.320491	23.317772	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1977
C1978	Tachy: Demeter and Dionysos	38.308987	23.317446	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1978
C1979	Sykia/Sukia	38.336638	22.539994	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1979
C198	Gargaliani: Koutsoveri	37.086592	21.610878	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C198
C1980	Patras: Pagona: Chrisovitsiou Street 9	38.239152	21.75417	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1980
C1981	Patras: Pagona: Liakopoulou 6	38.240091	21.754902	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1981
C1982	Klimenti: Mastrogianni	37.974368	22.598217	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1982
C1983	Tarsina	37.954225	22.742761	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1983
C1984	Stimanga: Aratzachani	37.904914	22.720121	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1984
C1985	Stimanga: Paliokatounti	37.914219	22.668532	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1985
C1986	Krinai: Litharakia 1	37.9584	22.744889	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1986
C1987	Krinai: Litharakia 2	37.958529	22.742177	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1987
C1988	Kryoneri: Cemetery (Panagia)	37.962422	22.644147	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1988
C1989	Gonoussa: Gourkioni	37.928173	22.629078	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1989
C199	Gargaliani: Ordhines	37.094642	21.591852	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C199
C1990	Gonoussa: Agios Dimitrios	37.9336	22.63822	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1990
C1991	Stylia Pyrgouthi	38.011087	22.554792	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1991
C1992	Kamari: Taratses	38.090511	22.566686	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1992
C1993	Pasio: Ethniko	38.006807	22.721771	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1993
C1994	Thalero: Magoula	38.04079	22.665244	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1994
C1995	Thalero: Agia Soteira	38.033565	22.670264	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1995
C1996	Thalero: Koza 1	38.037016	22.670876	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1996
C1997	Melissi: Koza (Paliomylos)	38.040218	22.682086	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1997
C1998	Kryoneri: Agios Nikolaos	37.954594	22.646853	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1998
C1999	Gonoussa: Loimiko	37.931459	22.649979	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C1999
C200	Flesiadha: Misorachi	37.109258	21.762969	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C200
C2007	Gonnos: Besik Tepe	39.852679	22.49199	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2007
C201	Flesiadha: Kouphiero	37.108174	21.772878	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C201
C202	Margeli/Maryeli: Koutsoveri	37.09303	21.798409	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C202
C203	Metaxadha: Kalopsana (3)	37.081085	21.746153	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C203
C204	Volimidhia: Hab	37.05661	21.723595	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C204
C205	Ambelofito: Lagou	37.05912	21.694773	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C205
C2054	Amphikleia: Sports Field	38.639443	22.595113	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2054
C206	Gargaliani: Kanalos	37.057458	21.610772	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C206
C207	Chora: Ayios Ioannis	37.047147	21.706456	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C207
C208	Vlachopoulo: Stamati Rachi	37.045992	21.785325	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C208
C209	Vlachopoulo: Agrilia and Dhrakorachi	37.035432	21.81822	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C209
C210	Vlachopoulo: Agrilia and Dhrakorachi	37.031359	21.812228	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C210
C2106	Paralia Distomou Medeon	38.390254	22.652892	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2106
C211	Routsi: Tholos1	37.030636	21.737586	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C211
C212	Kryoneri: Kato Bathiza 5	37.945362	22.666278	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C212
C213	Chatzi: Barberi	37.022714	21.818854	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C213
C2130	Triada Agia Kalliopi	38.582943	23.72065	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2130
C214	Neromilos: Viglitsa	37.004962	21.865453	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C214
C215	Pera Karkanos	36.972492	21.874099	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C215
C216	Chora: Koukouyera	37.032708	21.718894	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C216
C217	Myrsinochori: Vaies	37.02561	21.705307	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C217
C2172	Megara Temple of Athena	37.998985	23.339038	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2172
C218	Tragana: Voroulia	37.009373	21.670227	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C218
C219	Ano Englianos	37.0272	21.694592	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C219
C220	Vayenas Site	37.02553	21.693774	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C220
C221	Ano Englianos: Vaulted Tomb IV	37.028455	21.696365	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C221
C222	Platanos: Lambropoulou Piyi	37.017459	21.718316	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C222
C2224	Porto Raphti Natso	37.862928	24.03871	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2224
C2227	Markopoulos: Ioannis Stavros no. 16	37.883353	23.928382	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2227
C223	Iklaina: Traganes	36.996323	21.710946	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C223
C224	Iklaina: Gouvitses (Dendra)	36.9995	21.707029	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C224
C225	Kato Englianos: Tholos	37.021693	21.687127	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C225
C226	Pisaskion: Mavroudhia	37.008869	21.68834	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C226
C227	Thalero: Phakes	38.045086	22.666614	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C227
C228	Mesopotamos: Velevouni	36.980371	21.827797	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C228
C2280	Stavrodromi Koufales	37.937781	21.677346	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2280
C2283	Lousoi	37.971805	22.112055	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2283
C229	Kaminia Mound (Kato Kremmidhia: Fourtsavrisi)	36.984996	21.781274	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C229
C230	Kaminia Mound 2 (Kato Kremmidhia: Fourtsavrisi)	36.983962	21.780142	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C230
C231	Koukounara Akones: Tholos 1	36.977375	21.757588	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C231
C2317	Katakolon Akti	37.633316	21.311791	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2317
C232	Koukounara Akones: Tholos 2	36.977148	21.757819	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C232
C2326	Sangas Portes	37.667774	22.474585	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2326
C2327	Methydrion	37.637445	22.173609	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2327
C233	Iklaina: Panayia	37.001003	21.728805	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C233
C234	Tragana: Viglitsa: Tholos 1	37.000751	21.661988	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C234
C235	Tragana: Viglitsa: Tholos 2	37.000478	21.662109	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C235
C2357	Kephalari: Zoodochos Piyi	37.596033	22.687711	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2357
C236	Korifasion: Portes	36.996245	21.676647	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C236
C237	Korifasion: Charatsari	36.993822	21.678358	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C237
C2374	Phournoi	37.43098	23.178342	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2374
C238	Korifasion: Beyler Bey/Beylerbei	36.99176	21.683409	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C238
C239	Petrochori: Voidhokoilia	36.965426	21.660249	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C239
C2393	Militsa	36.874647	21.839102	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2393
C240	Petrochori: Osmanaga Lagoon	36.971778	21.674742	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C240
C241	Petrochori: Palaiokastro (Ancient Koryphasion)	36.961903	21.658002	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C241
C2419	Prasies: Kastro	35.31184	24.536009	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2419
C242	Petrochori: Cave of Nestor	36.959735	21.658161	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C242
C2420	Axos	35.307343	24.844435	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2420
C243	Mesopotamos: Chilia Choria	36.969823	21.805408	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C243
C244	Chandrinou: Kissos	36.960581	21.801198	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C244
C245	Chandrinou: Koumbe: Hab	36.962761	21.766148	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C245
C2453	Hephaisteion	39.964597	25.318215	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2453
C246	Chandrinou: Agios Athanasios	36.958027	21.771192	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C246
C247	Livadhiti/Londariti/Leondari Tholos	36.963525	21.75435	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C247
C248	Schoinolakka: Kokkinia	36.964356	21.727747	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C248
C2485	Agia Kiriaki	37.394865	25.254502	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2485
C249	Yialova: Palaiochori	36.955219	21.706715	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C249
C2491	Spilaion	36.99073	25.059992	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2491
C2492	Naousa Oikonomou Filitzou	37.130848	25.246134	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2492
C2495	Paroikia Deliou	37.103512	25.154822	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2495
C2497	Naxos Gymnasion	37.102165	25.378035	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2497
C250	Pila: Vigles	36.948827	21.723501	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C250
C2501	Tsikalario	37.06448	25.462292	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2501
C2502	Sangkrion	37.029041	25.431267	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2502
C2505	Kimolos Palaiokastro	36.812325	24.551531	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2505
C2507	Deka	36.786415	24.532998	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2507
C251	Pila: Elitsa	36.943236	21.733189	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C251
C2511	Tripiti	36.740633	24.424155	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2511
C2515	Zefyria	36.70097	24.497139	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2515
C252	Chandrinou: Platania	36.956255	21.78897	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C252
C2520	Monolithos	36.410819	25.479853	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2520
C2522	Sellada	36.36877	25.472748	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2522
C253	Romiri: Avisos	36.955085	21.839894	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C253
C254	Mathia: Pyrgaki	36.928363	21.890109	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C254
C255	Pylos: Vigla and Midhen	36.923243	21.708681	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C255
C256	Pylos: Vigla and Midhen: Tholos 1	36.926736	21.714016	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C256
C257	Pylos: Vigla and Midhen: Tholos 2	36.927157	21.714237	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C257
C258	Pylos: Ayios Nektarios	36.900571	21.7008	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C258
C259	Palaionero: Ayios Konstandinos	36.889226	21.707208	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C259
C260	Mesochori: Koutsoveri	36.874487	21.725606	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C260
C2601	Ligortynos: Kefala	35.077134	25.179991	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2601
C261	Kato Ambelokipoi: Astrapokaimeno	36.894714	21.824708	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C261
C2615	Vrachasi: Anavlochos	35.281417	25.560662	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2615
C2618	Dreros	35.256549	25.628802	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2618
C262	Vigla: Ayios Ilias	36.90608	21.909331	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C262
C2622	Palaikastro: Kastri	35.202092	26.277263	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2622
C2629	Piskokephalo	35.179812	26.096045	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2629
C263	Exochikon: Ayios Nikolaos	36.843382	21.827882	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C263
C2636	Kritsa: Kastello	35.159054	25.638581	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2636
C264	Longa: Kaphirio	36.860278	21.90154	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C264
C2641	Kavousi: Vronda	35.110104	25.858053	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2641
C2642	Vronda: Cem	35.110416	25.857801	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2642
C2644	Vrokastro	35.120039	25.744813	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2644
C2646	Praisos Skales	35.128897	26.085609	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2646
C2648	Zakros Gorge: Ellinika	35.105967	26.239706	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2648
C265	Falanthi: Panoria	36.823349	21.894481	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C265
C2653	Kalamafka: Kastello	35.073614	25.658424	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2653
C266	Charakopio: Demotic School	36.811597	21.911613	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C266
C267	Charakopio: Demotic School	36.810435	21.912776	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C267
C268	Ayios Isidhoros: Lioftakia	36.79481	21.910625	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C268
C2681	Velestino: Agios Charalampos	39.385534	22.741353	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2681
C269	Chrysokellaria: Ayios Athanasios	36.793545	21.887789	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C269
C270	Phoinikounda: Ayia Analipsis	36.805518	21.803705	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C270
C271	Methoni: Nisakouli	36.805175	21.718883	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C271
C272	Epitalion: Ayios Yeoryios	37.634969	21.482979	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C272
C2741	Karavostasi	38.291285	20.409523	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2741
C2747	Sikyon: Railway Cem	37.986338	22.747542	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2747
C2750	Kompotades Prof Ilias	38.864722	22.344444	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2750
C2788	Bikiorema	38.891911	22.383392	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2788
C2796	Kato Chorio: Profitis Ilias	35.042727	25.792052	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2796
C2798	Myrsini Kastello	35.183429	25.956622	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2798
C280	Phoinikounta: Tholos	36.806159	21.815916	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C280
C2800	Vryses: Profitis Elias	35.237126	25.620496	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2800
C2801	Anatoli: Mesokastella: 4	35.055395	25.650629	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2801
C2803	Mythoi: Zonari	35.050201	25.577078	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2803
C2807	Kera: Papoura	35.206471	25.460467	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2807
C2808	Elounda: Oxa	35.243157	25.708046	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2808
C281	Finikounda: Mound	36.811061	21.8085	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C281
C2810	Profitis Elias: Rokka	35.203554	25.103921	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2810
C2811	Kasteliana: Kastellos	35.045077	25.260117	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2811
C2812	Kourtes: Kephala: hab	35.106714	24.89507	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2812
C2814	Spili: Vorizi (Area C)	35.218381	24.536954	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2814
C2815	Patsianos: Kefala	35.204974	24.226792	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2815
C2816	Vryses: Georgios	35.484775	23.893779	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2816
C282	Evangelismos	36.828227	21.747167	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C282
C283	Kaplani: Vigla.  Tholos 1	36.841218	21.859265	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C283
C284	Kaplani: Vigla.  Tholos 2	36.841326	21.859319	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C284
C2842	Koroneia (Palaiokoroneia)	38.392287	22.956706	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2842
C285	Mesohori Gdhiti Rahi	36.870936	21.727922	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C285
C286	Yalova Paleohori: Tholoi	36.952085	21.711008	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C286
C288	Armatova: Hill	37.902524	21.521974	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C288
C289	Mayeira	37.667871	21.636767	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C289
C290	Makrisia: Yerakovouni	37.623727	21.619133	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C290
C291	Makrisia: Profitis Ilias: Tholos	37.609019	21.598784	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C291
C292	Oinomaus: Pisa: (Miraka)	37.639878	21.64651	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C292
C293	Kakovatos/Nestora  Tholos A	37.461758	21.661218	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C293
C2931	Perivolia	37.378688	22.161827	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2931
C294	Kakovatos/Nestora  Tholos B	37.461815	21.661469	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C294
C295	Kakovatos/Nestora  Tholos C	37.461363	21.661641	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C295
C2951	Mikines Petsas House	37.731787	22.754402	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2951
C2955	Loutra Edipsou	38.858033	23.045309	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C2955
